Country,Year,Month,Poverty_Rate,Income_Inequality,Unemployment_Rate,Access_to_Resources,Education_Index,Political_Stability_Index,Corruption_Perception_Index,Voter_Participation_Rate,Ethnic_Diversity_Index,Religious_Diversity_Index,Population_Density,Migration_Rate,Urbanization_Rate,Climate_Trend_Index,Resource_Availability_Index,Environmental_Degradation,Past_Conflict_Count,Peacebuilding_Success_Rate
Algeria,2023,10,29.4,30.8,7.9,50.6,0.67,-0.65,43.7,80.9,0.887,0.599,216.0,0.0,67.8,0.1,59.0,50.9,1,66.5
Algeria,2023,11,25.5,31.3,5.3,47.9,0.687,-0.77,41.4,75.5,0.879,0.579,218.5,-0.6,67.6,0.1,60.8,51.4,1,70.3
Algeria,2023,12,22.8,31.8,6.3,48.6,0.658,-0.59,39.3,75.5,0.897,0.586,221.8,-0.2,67.7,0.0,60.9,50.9,1,70.2
Angola,2010,1,21.3,59.1,8.6,49.2,0.639,1.05,26.7,62.8,0.696,0.508,25.6,-1.9,23.9,0.7,65.1,44.7,7,45.7
Angola,2010,2,23.8,58.5,10.0,48.6,0.645,1.03,27.3,59.4,0.689,0.494,27.1,-1.9,23.9,0.8,63.3,45.7,7,40.9
Angola,2010,3,19.8,58.1,10.2,49.9,0.632,1.17,30.5,59.3,0.688,0.498,26.0,-2.4,23.4,0.9,63.7,45.5,6,43.7
Angola,2010,4,24.9,58.3,10.5,51.7,0.689,0.97,27.3,59.2,0.685,0.504,28.0,-2.1,23.5,0.8,62.9,44.3,7,42.4
Angola,2010,5,23.6,58.5,13.1,49.6,0.679,0.96,28.1,58.3,0.698,0.497,27.5,-2.3,24.1,0.7,62.4,44.9,7,40.0
Angola,2010,6,26.3,56.7,8.8,49.4,0.669,1.0,23.1,59.3,0.69,0.49,28.5,-1.9,24.6,0.7,63.8,47.0,7,44.6
Angola,2010,7,23.6,56.7,10.7,48.7,0.675,1.12,30.6,63.6,0.697,0.495,27.9,-1.7,24.9,0.8,63.8,43.5,6,42.9
Angola,2010,8,25.0,57.9,10.8,47.5,0.666,1.09,25.4,58.6,0.694,0.496,26.4,-1.7,24.3,0.7,64.6,45.4,7,38.2
Angola,2010,9,23.9,57.5,7.5,47.7,0.645,1.05,25.1,56.2,0.704,0.503,27.8,-2.0,24.2,0.8,64.0,45.2,7,43.4
Angola,2010,10,20.5,58.9,9.0,47.3,0.622,1.21,29.7,65.7,0.689,0.491,26.2,-1.6,24.3,0.7,63.6,45.8,5,43.1
Angola,2010,11,22.1,57.8,9.7,46.0,0.694,1.07,26.5,65.3,0.685,0.493,27.8,-2.1,23.3,0.8,63.5,48.0,7,43.0
Angola,2010,12,24.7,58.1,9.5,48.4,0.637,1.02,29.2,62.8,0.712,0.478,27.1,-1.9,24.0,0.7,62.9,46.2,7,44.4
Angola,2011,1,15.1,58.3,8.3,49.0,0.652,1.0,33.0,59.4,0.675,0.509,24.4,-2.0,25.1,0.8,64.7,46.1,6,41.8
Angola,2011,2,20.3,56.2,9.9,48.0,0.675,1.01,27.7,62.0,0.688,0.485,30.9,-2.0,23.4,0.7,63.6,45.9,7,40.9
Angola,2011,3,25.2,59.7,11.3,48.7,0.676,0.84,28.4,64.5,0.707,0.483,26.7,-2.2,24.3,0.8,62.5,47.3,6,44.2
Angola,2011,4,24.8,57.5,10.6,48.0,0.667,0.89,28.9,63.2,0.709,0.484,24.6,-1.9,23.8,0.8,63.1,46.4,6,43.5
Angola,2011,5,24.2,60.0,10.2,48.4,0.643,1.04,27.2,59.6,0.704,0.501,27.8,-1.8,24.5,0.7,63.3,47.8,6,40.2
Angola,2011,6,23.2,59.1,9.4,49.2,0.614,1.15,27.2,64.0,0.685,0.496,26.4,-2.1,24.4,0.8,65.6,46.6,7,43.7
Angola,2011,7,23.1,59.4,11.1,48.5,0.655,1.05,23.7,65.0,0.701,0.502,26.5,-2.0,24.0,0.8,63.5,47.5,6,43.7
Angola,2011,8,25.1,57.3,10.0,50.5,0.644,0.92,25.8,59.7,0.689,0.505,27.7,-1.8,24.0,0.7,61.1,43.8,6,42.7
Angola,2011,9,26.0,59.0,9.8,49.9,0.655,1.19,29.0,60.2,0.693,0.49,26.9,-1.8,23.0,0.7,64.5,45.7,6,43.7
Angola,2011,10,22.2,58.3,9.7,48.8,0.688,0.96,26.0,66.3,0.707,0.5,30.3,-2.0,23.4,0.7,62.1,45.8,7,40.8
Angola,2011,11,19.8,59.0,10.0,50.4,0.624,1.04,22.8,64.6,0.694,0.484,28.1,-1.8,23.6,0.8,62.5,44.7,6,43.3
Angola,2011,12,25.2,57.8,10.7,49.7,0.665,0.98,29.0,61.7,0.689,0.491,27.6,-2.0,24.1,0.8,63.3,47.0,6,42.7
Angola,2012,1,21.0,58.0,7.7,50.3,0.642,1.1,27.0,61.2,0.693,0.484,27.3,-1.6,24.2,0.8,62.8,46.9,6,42.5
Angola,2012,2,26.2,59.1,8.5,50.0,0.643,0.95,27.3,64.3,0.707,0.492,25.4,-1.7,24.4,0.8,64.0,47.2,7,42.0
Angola,2012,3,22.0,59.9,11.5,48.3,0.699,1.03,30.0,59.3,0.684,0.487,25.0,-1.6,24.6,0.7,61.8,45.2,7,40.5
Angola,2012,4,22.9,58.1,10.9,49.5,0.652,0.78,28.8,64.3,0.704,0.494,26.7,-2.2,24.0,0.7,63.8,46.6,6,41.5
Angola,2012,5,23.5,60.2,10.8,47.8,0.625,1.18,28.8,65.5,0.691,0.508,28.1,-1.9,23.6,0.7,64.7,46.3,6,45.3
Angola,2012,6,24.1,56.1,13.3,50.0,0.673,1.01,27.3,60.1,0.678,0.499,28.0,-2.0,24.7,0.7,61.4,46.6,7,42.6
Angola,2012,7,21.5,58.1,10.5,48.0,0.686,1.0,25.5,63.6,0.688,0.498,30.7,-2.3,24.8,0.8,65.1,47.3,6,41.7
Angola,2012,8,23.3,57.5,10.5,50.7,0.647,0.99,23.6,60.6,0.683,0.49,27.1,-1.6,23.7,0.7,63.6,48.1,6,42.1
Angola,2012,9,24.5,58.5,7.9,49.2,0.682,1.15,28.8,62.2,0.692,0.513,26.3,-2.0,23.6,0.7,64.2,46.4,6,38.9
Angola,2012,10,19.9,57.5,10.3,47.6,0.676,1.12,25.4,61.0,0.685,0.492,29.1,-1.9,24.1,0.7,64.7,46.5,7,42.2
Angola,2012,11,22.5,58.8,10.8,48.9,0.641,1.18,27.6,61.7,0.69,0.482,23.5,-1.8,24.1,0.8,62.0,44.9,6,41.1
Angola,2012,12,19.6,58.1,7.5,50.5,0.664,1.05,27.1,55.3,0.687,0.512,26.0,-1.8,24.9,0.7,63.6,45.8,5,42.7
Angola,2013,1,22.8,59.2,11.3,49.0,0.701,1.04,28.4,59.4,0.673,0.511,26.0,-1.5,24.5,0.7,61.3,46.5,7,43.1
Angola,2013,2,24.4,58.4,9.3,49.0,0.612,0.97,25.6,54.5,0.685,0.482,25.5,-1.8,23.4,0.7,62.8,47.2,6,44.9
Angola,2013,3,18.6,58.2,11.2,49.2,0.648,1.0,27.2,56.0,0.7,0.501,26.1,-1.9,24.6,0.7,64.4,47.3,6,42.5
Angola,2013,4,17.9,57.6,12.4,47.2,0.646,1.08,24.1,63.5,0.693,0.479,27.9,-2.2,24.0,0.8,62.4,44.3,6,41.3
Angola,2013,5,21.8,59.0,7.0,50.7,0.68,1.08,28.1,59.3,0.692,0.497,29.7,-2.0,24.5,0.8,63.6,45.7,7,39.7
Angola,2013,6,24.8,57.8,8.5,49.1,0.688,1.15,28.9,62.9,0.693,0.502,26.5,-1.8,23.7,0.8,63.4,48.3,7,43.7
Angola,2013,7,22.4,56.2,10.3,49.5,0.666,1.12,26.4,56.9,0.697,0.486,31.3,-1.9,24.0,0.8,61.1,46.7,8,44.2
Angola,2013,8,21.3,58.3,12.6,49.5,0.675,0.93,28.2,63.1,0.684,0.498,27.0,-1.9,23.9,0.7,61.8,46.8,6,43.5
Angola,2013,9,23.8,59.3,11.7,50.6,0.635,1.04,28.4,58.9,0.681,0.496,29.4,-1.7,24.6,0.7,64.6,47.0,6,44.2
Angola,2013,10,22.4,57.5,10.9,47.6,0.682,1.08,28.4,59.7,0.679,0.492,29.5,-1.8,24.0,0.7,63.5,47.0,7,41.7
Angola,2013,11,26.6,58.1,10.5,49.5,0.627,1.04,27.9,58.5,0.682,0.482,28.2,-2.3,24.8,0.8,60.9,46.8,7,42.4
Angola,2013,12,27.4,57.9,9.6,49.9,0.67,1.05,23.7,65.8,0.683,0.495,26.4,-1.9,24.1,0.8,62.6,45.5,6,44.0
Angola,2014,1,19.5,59.5,10.9,48.2,0.67,1.1,24.1,59.0,0.706,0.492,26.4,-2.1,24.1,0.8,61.4,45.7,7,42.6
Angola,2014,2,21.1,57.8,8.9,49.0,0.676,1.04,27.6,57.9,0.703,0.495,24.3,-2.0,25.3,0.8,63.2,47.0,6,46.8
Angola,2014,3,22.1,57.6,12.0,50.1,0.664,1.08,25.2,60.9,0.698,0.506,29.6,-2.0,23.9,0.8,62.1,47.9,7,43.0
Angola,2014,4,21.3,55.9,9.2,49.2,0.707,0.91,25.3,60.0,0.68,0.492,26.6,-1.5,23.9,0.8,62.4,46.2,6,39.8
Angola,2014,5,24.4,58.5,12.6,50.0,0.7,1.23,26.5,58.7,0.704,0.502,26.1,-2.1,23.9,0.7,62.5,45.3,7,41.2
Angola,2014,6,20.6,58.8,10.3,49.2,0.628,1.06,30.0,61.8,0.69,0.502,26.7,-1.9,24.0,0.7,63.0,46.9,7,46.1
Angola,2014,7,19.4,59.7,9.2,50.2,0.658,1.04,26.8,62.9,0.675,0.486,31.0,-2.0,24.4,0.7,62.1,48.2,6,42.2
Angola,2014,8,21.2,58.9,10.1,50.9,0.653,1.14,28.7,61.1,0.709,0.492,25.9,-2.1,26.3,0.8,63.8,48.1,6,42.6
Angola,2014,9,22.7,57.3,9.6,49.2,0.635,0.89,30.7,58.5,0.7,0.5,29.0,-1.7,24.1,0.8,61.7,47.3,6,43.3
Angola,2014,10,19.7,58.8,9.5,49.3,0.675,1.12,24.9,63.7,0.7,0.5,28.7,-1.7,25.1,0.8,63.6,46.5,6,45.9
Angola,2014,11,24.8,59.0,11.1,50.4,0.643,1.01,26.9,60.9,0.689,0.492,28.3,-2.1,24.5,0.8,63.2,45.0,6,41.3
Angola,2014,12,23.6,58.4,9.5,49.6,0.666,1.12,27.3,54.6,0.702,0.504,29.5,-1.9,24.6,0.8,62.2,48.3,6,38.9
Angola,2015,1,20.3,58.4,10.4,47.3,0.693,1.15,26.5,53.7,0.696,0.49,27.7,-2.1,24.3,0.8,63.0,46.7,7,44.1
Angola,2015,2,23.9,59.1,9.6,49.6,0.673,1.03,29.4,59.7,0.687,0.502,26.8,-2.2,24.7,0.7,64.3,46.2,5,39.6
Angola,2015,3,21.1,57.7,11.6,49.6,0.697,1.13,26.6,62.4,0.711,0.502,24.5,-2.1,25.2,0.8,63.4,47.3,7,39.1
Angola,2015,4,20.3,57.0,10.3,50.4,0.617,1.12,27.2,60.8,0.695,0.498,30.3,-1.9,24.9,0.7,63.8,46.8,7,44.8
Angola,2015,5,20.9,57.1,9.1,49.7,0.698,1.0,26.4,60.5,0.687,0.495,29.3,-2.0,24.4,0.9,63.3,48.9,7,42.2
Angola,2015,6,22.2,57.7,10.6,49.8,0.695,1.05,25.1,59.1,0.687,0.495,27.5,-2.0,24.4,0.8,62.2,48.0,6,43.5
Angola,2015,7,20.6,59.2,12.9,50.2,0.65,1.05,28.4,60.7,0.695,0.497,27.6,-1.7,23.7,0.8,63.8,46.8,6,38.8
Angola,2015,8,20.6,58.1,11.7,50.9,0.639,1.05,25.1,62.4,0.705,0.485,27.4,-2.0,24.4,0.8,62.2,45.2,6,43.9
Angola,2015,9,23.2,58.2,10.9,49.8,0.643,1.07,26.5,64.6,0.676,0.488,30.2,-2.0,23.8,0.8,63.6,48.2,7,39.6
Angola,2015,10,19.5,55.9,8.7,50.8,0.688,0.96,28.8,58.3,0.697,0.491,26.7,-1.7,24.7,0.8,63.8,46.7,6,42.9
Angola,2015,11,20.8,57.0,10.4,51.3,0.663,0.94,29.2,56.3,0.691,0.492,27.8,-2.1,25.0,0.8,62.5,47.5,7,42.1
Angola,2015,12,20.8,56.2,10.2,50.6,0.644,1.17,25.2,58.9,0.691,0.476,26.7,-2.0,24.7,0.7,63.5,47.9,6,45.3
Angola,2016,1,18.8,56.7,8.5,51.3,0.635,1.12,24.9,60.8,0.693,0.501,27.3,-1.9,25.4,0.8,63.3,47.3,7,43.1
Angola,2016,2,19.0,58.3,8.8,50.2,0.683,1.22,23.4,58.9,0.688,0.495,27.6,-1.8,24.9,0.8,63.0,47.5,6,47.0
Angola,2016,3,19.1,57.4,10.4,48.8,0.662,1.1,29.9,57.7,0.696,0.481,29.6,-1.7,25.1,0.7,61.4,45.8,6,43.4
Angola,2016,4,20.7,56.9,11.7,51.2,0.688,1.03,26.4,60.4,0.688,0.491,31.9,-2.2,24.2,0.8,63.2,45.6,6,38.3
Angola,2016,5,21.8,58.3,9.0,49.5,0.673,1.0,24.1,61.4,0.705,0.495,31.3,-1.8,25.2,0.8,62.8,47.8,6,46.2
Angola,2016,6,23.7,57.0,7.5,47.6,0.722,0.98,26.4,68.1,0.672,0.487,28.6,-1.8,24.4,0.8,62.3,47.3,6,41.8
Angola,2016,7,18.5,56.2,8.6,52.0,0.659,1.09,27.7,60.0,0.688,0.502,28.0,-1.8,24.6,0.8,61.6,47.2,6,42.8
Angola,2016,8,19.6,57.6,10.0,48.7,0.691,1.06,26.0,60.8,0.69,0.502,25.6,-2.0,25.2,0.9,62.5,46.0,6,40.8
Angola,2016,9,22.3,57.8,9.3,50.1,0.711,1.04,26.7,59.2,0.697,0.506,24.7,-1.9,24.1,0.6,60.4,48.6,6,41.6
Angola,2016,10,20.5,59.5,10.8,50.2,0.676,1.08,25.2,57.9,0.686,0.483,26.6,-2.2,24.6,0.8,60.9,47.4,6,43.0
Angola,2016,11,23.1,59.0,10.1,50.5,0.672,1.14,24.1,62.4,0.69,0.511,28.8,-1.6,25.1,0.7,62.9,46.5,7,42.9
Angola,2016,12,18.3,58.2,8.1,49.8,0.66,1.06,25.8,68.8,0.678,0.505,31.5,-1.5,24.5,0.8,62.9,48.6,6,43.5
Angola,2017,1,21.5,57.8,10.7,50.2,0.657,0.95,28.0,61.7,0.693,0.494,29.6,-1.7,24.5,0.8,62.8,47.6,7,45.3
Angola,2017,2,20.0,58.9,8.6,49.5,0.686,0.93,28.9,62.8,0.707,0.484,30.4,-2.0,24.9,0.8,62.3,46.7,7,44.4
Angola,2017,3,19.2,55.7,10.1,51.4,0.711,1.0,27.2,62.0,0.681,0.479,23.6,-1.9,25.7,0.8,62.4,47.3,6,40.4
Angola,2017,4,22.5,57.8,9.8,49.9,0.672,1.04,27.9,65.7,0.699,0.489,24.5,-1.9,24.9,0.8,62.2,47.0,6,43.1
Angola,2017,5,19.3,59.1,11.5,51.4,0.666,0.92,29.1,58.8,0.701,0.513,29.0,-1.9,25.0,0.9,62.7,49.9,6,40.6
Angola,2017,6,24.4,58.0,11.6,49.1,0.694,1.14,23.1,57.4,0.707,0.507,28.9,-1.7,25.2,0.8,63.3,45.1,6,38.4
Angola,2017,7,17.3,57.6,7.8,50.4,0.689,0.97,28.8,56.3,0.688,0.48,28.6,-2.0,25.1,0.8,62.9,47.8,6,41.0
Angola,2017,8,21.2,56.2,8.9,50.8,0.693,1.03,27.4,62.5,0.699,0.486,30.0,-2.0,24.2,0.8,64.7,47.4,6,40.1
Angola,2017,9,15.9,57.6,11.2,48.6,0.68,1.08,29.4,59.9,0.674,0.491,28.1,-2.0,24.6,0.8,63.0,49.4,6,47.0
Angola,2017,10,25.2,59.1,7.8,49.8,0.672,0.98,26.5,55.6,0.695,0.495,26.9,-1.5,25.6,0.9,63.1,47.5,7,44.1
Angola,2017,11,25.1,58.1,10.0,50.4,0.688,0.89,25.4,57.5,0.692,0.497,30.4,-2.2,24.5,0.8,62.2,46.9,6,43.3
Angola,2017,12,22.0,56.3,10.9,49.8,0.676,1.24,30.7,63.3,0.688,0.497,27.1,-1.7,25.4,0.8,60.2,47.9,6,45.0
Angola,2018,1,16.5,58.4,10.8,50.3,0.692,1.01,29.4,61.6,0.706,0.499,28.6,-1.5,24.5,0.8,61.9,46.4,5,42.8
Angola,2018,2,18.7,59.1,13.1,49.9,0.708,0.97,29.7,59.7,0.683,0.492,28.5,-1.9,24.8,0.8,62.9,47.0,6,44.4
Angola,2018,3,17.7,57.7,11.4,51.6,0.68,1.1,26.8,60.0,0.685,0.485,29.4,-2.3,25.0,0.8,62.1,46.8,6,41.1
Angola,2018,4,21.9,58.4,12.8,51.5,0.689,1.08,30.2,60.1,0.68,0.498,27.8,-2.0,25.1,0.7,64.1,47.2,6,40.7
Angola,2018,5,22.4,57.7,12.5,51.8,0.704,1.0,28.0,58.9,0.691,0.499,26.9,-1.8,26.0,0.8,61.9,47.9,7,40.4
Angola,2018,6,23.8,58.1,10.9,52.4,0.655,1.02,26.5,56.7,0.697,0.493,24.9,-2.2,25.9,0.8,62.8,47.6,7,39.8
Angola,2018,7,21.5,58.2,10.0,51.4,0.708,1.0,26.0,58.9,0.692,0.49,26.9,-2.0,25.1,0.9,62.3,48.0,6,41.0
Angola,2018,8,18.4,57.0,11.5,50.3,0.688,1.09,27.2,59.1,0.7,0.516,26.9,-2.3,24.8,0.9,62.1,48.0,6,45.9
Angola,2018,9,20.1,57.9,9.9,50.1,0.656,0.88,24.2,68.9,0.703,0.483,30.2,-2.0,25.5,0.8,61.9,47.4,7,41.1
Angola,2018,10,18.4,59.2,11.2,50.2,0.677,1.18,27.9,60.3,0.72,0.499,32.8,-2.1,24.2,0.9,61.3,46.4,6,42.9
Angola,2018,11,20.8,58.7,12.5,51.6,0.696,0.97,24.1,60.4,0.703,0.495,29.8,-1.8,24.1,0.8,62.1,46.7,6,45.8
Angola,2018,12,23.0,57.9,12.4,49.9,0.705,0.89,27.5,57.3,0.7,0.481,27.8,-2.0,24.2,0.8,63.2,46.5,6,39.5
Angola,2019,1,20.5,56.9,10.2,48.7,0.658,1.0,23.8,58.9,0.714,0.49,29.6,-2.0,25.4,0.8,62.9,48.5,6,43.7
Angola,2019,2,20.0,57.2,8.8,51.6,0.699,0.94,26.6,62.4,0.679,0.487,28.8,-2.0,25.3,0.8,62.6,47.7,6,41.8
Angola,2019,3,21.7,57.1,10.3,50.5,0.651,1.17,28.4,59.8,0.684,0.498,30.4,-1.9,25.4,0.8,62.4,48.3,6,36.2
Angola,2019,4,20.6,58.6,11.3,50.9,0.677,0.92,28.7,61.3,0.701,0.497,28.7,-1.9,26.3,0.8,62.2,46.6,7,41.8
Angola,2019,5,18.7,57.9,10.5,51.2,0.646,0.95,28.2,57.4,0.702,0.486,29.7,-1.8,25.2,0.7,63.1,48.4,5,43.7
Angola,2019,6,17.6,58.2,12.2,51.8,0.679,1.09,26.0,62.6,0.691,0.496,30.1,-1.8,25.1,0.7,61.3,48.9,6,44.9
Angola,2019,7,20.2,58.3,11.0,50.6,0.696,0.98,28.3,60.2,0.685,0.503,28.7,-2.0,25.2,0.8,61.0,48.5,7,42.7
Angola,2019,8,21.4,58.1,10.1,50.2,0.661,1.09,30.2,61.0,0.693,0.508,27.7,-1.7,24.7,0.7,63.0,48.0,6,44.9
Angola,2019,9,18.8,57.4,11.3,49.0,0.684,1.11,27.9,61.4,0.699,0.487,30.4,-2.2,24.7,0.8,62.1,47.3,6,39.6
Angola,2019,10,20.1,59.4,10.2,51.0,0.7,0.83,30.5,58.3,0.701,0.486,30.3,-2.0,24.8,0.8,62.7,46.6,7,39.5
Angola,2019,11,14.4,59.3,11.9,50.1,0.673,1.07,26.6,63.3,0.696,0.505,29.4,-1.9,25.3,0.8,62.1,47.5,6,41.8
Angola,2019,12,21.6,57.3,12.3,51.2,0.641,0.96,26.2,67.4,0.696,0.488,31.5,-2.2,25.2,0.8,63.5,47.9,6,41.2
Angola,2020,1,18.3,57.9,10.6,51.4,0.693,0.88,25.6,59.5,0.684,0.503,27.6,-1.8,25.2,0.8,59.9,46.5,6,42.5
Angola,2020,2,19.8,59.5,10.3,51.6,0.675,1.11,28.6,61.8,0.687,0.499,34.1,-1.7,25.5,0.8,63.3,47.5,7,40.2
Angola,2020,3,19.1,58.8,10.1,51.5,0.707,1.18,25.6,64.3,0.698,0.489,28.3,-1.8,25.1,0.8,61.3,47.3,7,43.4
Angola,2020,4,17.2,56.7,7.0,50.9,0.709,1.19,26.4,61.8,0.691,0.501,25.8,-1.9,25.1,0.8,61.3,50.3,6,40.7
Angola,2020,5,23.3,56.6,9.7,51.3,0.672,1.02,26.3,57.9,0.682,0.494,28.9,-1.9,25.9,0.8,60.7,49.5,7,45.0
Angola,2020,6,20.9,57.0,7.8,49.1,0.704,0.96,25.0,63.0,0.7,0.504,29.2,-2.3,25.5,0.8,62.4,49.4,6,39.5
Angola,2020,7,19.3,56.5,8.1,50.8,0.705,1.19,27.6,70.3,0.691,0.491,28.6,-2.2,26.0,0.8,63.9,46.8,7,42.8
Angola,2020,8,17.1,59.1,6.3,50.1,0.693,0.82,27.2,62.5,0.681,0.486,30.0,-2.2,25.3,0.8,61.8,48.0,6,43.3
Angola,2020,9,18.7,57.8,9.0,51.0,0.697,1.09,26.0,61.7,0.687,0.499,27.3,-1.9,26.1,0.8,60.7,46.6,5,39.1
Angola,2020,10,14.7,58.1,11.3,51.3,0.7,0.94,27.0,60.4,0.69,0.477,27.3,-2.1,25.3,0.8,62.3,47.7,6,42.6
Angola,2020,11,14.9,56.3,9.5,49.2,0.709,1.13,28.2,56.4,0.7,0.482,28.8,-1.9,25.2,0.8,61.9,48.5,6,43.5
Angola,2020,12,18.1,58.9,10.5,50.9,0.703,1.18,30.4,58.6,0.696,0.474,30.0,-1.9,25.7,0.8,62.2,49.4,6,42.6
Angola,2021,1,22.6,58.4,11.2,51.7,0.708,1.03,27.0,57.9,0.688,0.477,30.5,-1.6,25.4,0.8,61.0,47.4,7,45.3
Angola,2021,2,19.4,59.9,9.9,50.5,0.732,1.04,28.5,64.2,0.704,0.512,30.8,-2.0,25.1,0.8,61.4,48.0,6,40.2
Angola,2021,3,17.7,57.9,12.4,50.9,0.726,1.04,24.6,59.1,0.709,0.501,29.2,-1.7,25.8,0.8,63.0,47.8,7,39.1
Angola,2021,4,17.2,58.5,6.8,51.5,0.652,0.83,28.3,62.5,0.686,0.482,31.6,-1.6,25.4,0.9,63.5,50.5,7,42.9
Angola,2021,5,21.9,57.2,9.9,53.2,0.698,1.19,29.9,56.4,0.683,0.499,31.4,-2.2,27.0,0.8,61.7,46.6,7,43.8
Angola,2021,6,19.3,57.3,12.1,51.3,0.703,1.05,28.7,63.8,0.702,0.515,25.1,-2.1,25.4,0.8,60.5,48.4,6,43.2
Angola,2021,7,18.5,58.7,10.7,49.5,0.697,0.88,26.3,63.5,0.703,0.506,28.2,-2.0,25.7,0.9,62.1,49.8,6,44.0
Angola,2021,8,17.9,57.3,10.5,50.9,0.696,0.95,29.9,58.6,0.691,0.487,32.7,-2.0,25.6,0.8,61.6,48.0,6,40.8
Angola,2021,9,20.4,59.2,8.9,50.6,0.691,1.15,27.5,61.5,0.692,0.496,27.6,-1.9,25.7,0.9,62.5,48.4,6,43.2
Angola,2021,10,15.5,58.1,9.0,50.9,0.695,0.93,27.6,62.2,0.696,0.498,28.9,-2.0,25.5,0.9,61.7,49.8,6,42.7
Angola,2021,11,20.3,59.6,11.0,50.8,0.669,0.99,28.2,66.1,0.69,0.493,30.9,-2.0,25.4,0.8,62.7,47.0,6,41.4
Angola,2021,12,16.2,60.1,10.2,50.9,0.717,1.03,25.2,61.8,0.702,0.501,26.6,-2.2,25.8,0.8,61.2,46.2,6,48.3
Angola,2022,1,16.8,57.5,7.1,51.9,0.75,0.95,25.9,56.6,0.687,0.485,27.4,-2.0,25.5,0.9,62.5,47.6,6,42.6
Angola,2022,2,14.6,58.7,8.8,53.9,0.707,1.08,27.3,60.3,0.672,0.475,27.5,-2.1,24.8,0.8,61.1,48.1,6,42.9
Angola,2022,3,16.5,58.3,10.0,50.8,0.67,1.07,27.5,67.8,0.703,0.506,27.1,-1.9,24.9,0.9,62.2,49.0,6,41.2
Angola,2022,4,17.4,58.5,12.3,52.1,0.67,0.9,27.6,62.2,0.687,0.509,26.9,-1.9,26.1,0.8,61.1,48.5,6,41.7
Angola,2022,5,16.1,59.8,10.0,51.7,0.714,0.9,27.3,61.5,0.697,0.481,26.8,-2.1,24.7,0.7,62.2,49.5,6,40.2
Angola,2022,6,14.0,59.2,9.8,51.4,0.698,1.14,25.0,60.6,0.706,0.496,30.2,-1.9,25.0,0.7,62.4,49.9,6,46.7
Angola,2022,7,17.2,58.4,8.9,50.9,0.706,0.98,28.0,61.7,0.696,0.489,35.1,-1.9,24.5,0.8,61.5,48.8,6,38.9
Angola,2022,8,18.8,58.2,7.3,51.7,0.719,1.03,26.4,61.1,0.707,0.502,29.4,-1.6,25.2,0.8,60.9,48.2,6,42.0
Angola,2022,9,16.8,57.2,10.7,51.6,0.732,0.95,26.6,60.7,0.691,0.508,29.7,-1.8,25.3,0.8,62.1,48.4,6,42.5
Angola,2022,10,19.5,59.0,13.4,50.5,0.719,1.19,29.2,61.8,0.701,0.502,28.6,-2.0,25.2,0.9,59.3,49.3,7,45.6
Angola,2022,11,18.1,58.3,8.4,50.7,0.67,1.14,29.2,64.5,0.687,0.482,28.7,-1.9,26.6,0.8,61.7,49.8,7,47.1
Angola,2022,12,17.2,59.4,9.7,52.3,0.704,0.93,29.2,54.6,0.7,0.497,30.2,-2.2,26.1,0.8,63.0,48.3,6,42.2
Angola,2023,1,16.5,59.4,10.3,51.5,0.71,1.05,24.7,59.1,0.685,0.495,28.9,-1.9,25.4,0.9,60.8,49.5,7,40.5
Angola,2023,2,21.7,59.1,10.8,51.1,0.721,0.97,29.4,58.9,0.669,0.5,30.5,-1.7,26.0,0.8,59.4,48.1,7,46.7
Angola,2023,3,16.3,59.5,8.7,51.3,0.743,1.08,29.2,64.5,0.709,0.495,31.1,-1.9,25.2,0.8,62.2,48.9,6,40.7
Angola,2023,4,12.6,58.8,12.0,52.6,0.657,1.15,28.8,61.5,0.709,0.487,28.6,-1.7,26.6,0.8,61.3,51.4,6,43.0
Angola,2023,5,16.5,58.0,12.8,50.9,0.705,0.84,25.2,59.8,0.697,0.474,27.3,-2.0,25.7,0.9,62.9,48.9,6,37.9
Angola,2023,6,19.2,57.3,9.8,53.6,0.745,1.11,27.0,60.8,0.686,0.508,26.5,-1.9,26.1,0.9,60.9,49.4,6,42.4
Angola,2023,7,19.5,59.1,7.8,52.3,0.704,0.92,27.9,56.9,0.682,0.488,32.6,-1.8,26.4,0.8,60.3,48.1,7,40.5
Angola,2023,8,17.9,57.2,9.6,50.6,0.726,0.92,24.6,54.9,0.683,0.489,30.8,-1.9,24.9,0.8,61.4,50.4,5,46.4
Angola,2023,9,19.9,58.7,11.5,53.0,0.69,0.93,30.2,62.7,0.691,0.512,29.2,-1.7,26.0,0.8,59.5,47.0,6,40.4
Angola,2023,10,18.5,58.3,11.6,49.8,0.682,1.09,29.0,61.0,0.695,0.487,28.3,-1.8,26.0,0.9,62.3,49.6,6,43.3
Angola,2023,11,18.0,57.3,11.0,50.4,0.682,0.99,26.1,63.7,0.706,0.504,27.2,-1.9,25.9,0.8,61.3,49.7,6,48.1
Angola,2023,12,17.1,57.6,10.6,50.6,0.699,0.96,28.6,59.7,0.695,0.491,26.9,-1.8,26.9,0.9,60.3,48.2,7,43.6
Benin,2010,1,31.1,47.1,5.6,73.3,0.377,0.61,53.5,66.6,0.845,0.573,68.2,2.0,34.6,0.9,63.4,32.8,5,76.0
